ds,INVERTER1.1_Active Power_Kw,INVERTER1.1_AC Current (A)_Phase 1,INVERTER1.1_AC Current (A)_Phase 2,INVERTER1.1_AC Current (A)_Phase 3,INVERTER1.1_AC Voltage (V)_BR,INVERTER1.1_AC Voltage (V)_RY,INVERTER1.1_AC Voltage (V)_YB,INVERTER1.1_Todays Gen_Kwh,INVERTER1.1_DC Current,INVERTER1.1_DC Voltage,INVERTER1.1_DC Power_Kw,INVERTER1.1_Reactive power_Kvar,INVERTER1.1_Inverter_Temp.,INVERTER1.1_Power Factor
12/10/2024 12:14:00 PM,724.5133,736.8106015,734.5720082,754.6682862,609.5978221,626.5569948,604.9357977,624.1338612,3154.170571,531.3512391,746.3188573,-16593.29349,50.24695516,-17.18886053
12/10/2024 12:15:00 PM,724.7355484,737.0287143,734.7901796,754.8898101,609.6452777,626.6094352,604.9799281,634.8101553,3176.420025,531.1296909,746.5505096,-16585.5506,50.28992056,-17.18201343
12/10/2024 12:16:00 PM,724.9358346,737.2241941,734.9857263,755.0887091,609.6912229,626.6603904,605.0224752,645.4988081,3197.850181,530.9191256,746.7595512,-16578.19798,50.33222903,-17.17553944
12/10/2024 12:17:00 PM,725.1141998,737.3970803,735.1586878,755.2650229,609.735661,626.7098632,605.0634439,656.1995832,3218.455181,530.719549,746.9460228,-16571.23767,50.37387748,-17.16944048
12/10/2024 12:18:00 PM,725.270685,737.5474124,735.3091033,755.4187907,609.7785955,626.7578566,605.1028392,666.9122408,3238.229409,530.5309649,747.1099652,-16564.67162,50.41486288,-17.16371838
12/10/2024 12:19:00 PM,725.405331,737.6752293,735.4370119,755.5500516,609.8200304,626.8043738,605.1406664,677.6365384,3257.167494,530.3533747,747.2514189,-16558.50165,50.45518225,-17.15837488
12/10/2024 12:20:00 PM,725.5181786,737.78057,735.5424523,755.6588445,609.85997,626.8494185,605.1769311,688.3722307,3275.264307,530.1867779,747.3704244,-16552.72949,50.49483268,-17.15341159
12/10/2024 12:21:00 PM,725.6092679,737.8634733,735.6254632,755.7452081,609.8984187,626.8929945,605.2116393,699.1190692,3292.51497,530.0311717,747.4670218,-16547.35675,50.53381129,-17.14883001
12/10/2024 12:22:00 PM,725.6786394,737.9239774,735.6860829,755.8091808,609.9353815,626.9351061,605.244797,709.8768026,3308.914849,529.8865514,747.5412512,-16542.38493,50.57211529,-17.14463157
12/10/2024 12:23:00 PM,725.7263328,737.9621206,735.7243496,755.8508008,609.9708635,626.9757577,605.2764109,720.6451764,3324.45956,529.7529099,747.5931525,-16537.81541,50.60974191,-17.14081756
12/10/2024 12:24:00 PM,725.7523878,737.9779409,735.7403011,755.870106,610.0048701,627.0149541,605.3064877,731.423933,3339.144969,529.6302382,747.6227651,-16533.64947,50.64668846,-17.13738917
12/10/2024 12:25:00 PM,725.7568438,737.9714757,735.7339749,755.8671339,610.0374071,627.0527004,605.3350344,742.2128118,3352.96719,529.5185251,747.6301287,-16529.88828,50.68295231,-17.13434749
12/10/2024 12:26:00 PM,725.7397397,737.9427625,735.7054082,755.841922,610.0684804,627.089002,605.3620583,753.0115488,3365.922592,529.4177573,747.6152821,-16526.53289,50.71853088,-17.1316935
12/10/2024 12:27:00 PM,725.7011144,737.8918382,735.6546381,755.7945072,610.0980965,627.1238645,605.3875671,763.8198769,3378.007793,529.3279195,747.5782643,-16523.58424,50.75342165,-17.12942806
12/10/2024 12:28:00 PM,725.6410061,737.8187394,735.5817011,755.724926,610.1262619,627.1572938,605.4115687,774.6375258,3389.219667,529.2489943,747.5191139,-16521.04315,50.78762215,-17.12755195
12/10/2024 12:29:00 PM,725.5594531,737.7235026,735.4866335,755.633215,610.1529835,627.1892962,605.4340711,785.4642217,3399.555338,529.1809621,747.4378692,-16518.91035,50.82113,-17.12606581
12/10/2024 12:30:00 PM,725.4564928,737.6061636,735.3694711,755.5194099,610.1782685,627.2198782,605.4550828,796.2996875,3409.012189,529.1238015,747.334568,-16517.18643,50.85394286,-17.1249702
12/10/2024 12:31:00 PM,725.3321627,737.466758,735.2302496,755.3835465,610.2021243,627.2490466,605.4746124,807.143643,3417.587855,529.0774887,747.2092481,-16515.87188,50.88605844,-17.12426554
12/10/2024 12:32:00 PM,725.1864997,737.3053212,735.0690041,755.2256599,610.2245588,627.2768084,605.492669,817.9958041,3425.280226,529.0419982,747.0619467,-16514.96708,50.91747453,-17.12395217
12/10/2024 12:33:00 PM,725.0195404,737.1218879,734.8857694,755.045785,610.2455798,627.303171,605.5092617,828.8558837,3432.087449,529.0173022,746.8927009,-16514.47228,50.94818898,-17.12403031
12/10/2024 12:34:00 PM,724.8313208,736.9164926,734.6805798,754.8439562,610.2651957,627.3281421,605.5243998,839.7235909,3438.00793,529.003371,746.7015472,-16514.38763,50.97819971,-17.12450006
12/10/2024 12:35:00 PM,724.6218767,736.6891692,734.4534695,754.6202075,610.2834151,627.3517293,605.5380932,850.5986314,3443.040327,529.0001729,746.4885219,-16514.71317,51.00750468,-17.12536144
12/10/2024 12:36:00 PM,724.3912434,736.4399515,734.2044719,754.3745726,610.3002467,627.3739411,605.5503518,861.4807074,3447.183559,529.0076742,746.2536609,-16515.44882,51.03610193,-17.12661433
12/10/2024 12:37:00 PM,724.1394558,736.1688727,733.9336203,754.1070846,610.3156997,627.3947856,605.5611858,872.3695174,3450.436801,529.0258392,745.9969997,-16516.59438,51.06398956,-17.12825851
12/10/2024 12:38:00 PM,723.8665483,735.8759655,733.6409473,753.8177764,610.3297833,627.4142717,605.5706056,883.2647564,3452.799485,529.0546301,745.7185734,-16518.14954,51.09116575,-17.13029367
12/10/2024 12:39:00 PM,723.5725548,735.5612623,733.3264853,753.5066803,610.3425072,627.4324082,605.5786218,894.1661159,3454.271302,529.0940072,745.4184168,-16520.11388,51.11762872,-17.13271936
12/10/2024 12:40:00 PM,723.257509,735.2247949,732.9902662,753.1738282,610.3538813,627.4492044,605.5852454,905.0732834,3454.852199,529.1439288,745.096564,-16522.48686,51.14337677,-17.13553504
12/10/2024 12:41:00 PM,722.921444,734.8665949,732.6323214,752.8192516,610.3639157,627.4646696,605.5904875,915.985943,3454.542383,529.2043515,744.7530491,-16525.26784,51.16840827,-17.13874006
12/10/2024 12:42:00 PM,722.5643922,734.4866933,732.2526818,752.4429814,610.3726207,627.4788136,605.5943596,926.9037751,3453.342318,529.2752295,744.3879056,-16528.45605,51.19272165,-17.14233366
12/10/2024 12:43:00 PM,722.1863859,734.0851206,731.8513781,752.0450482,610.3800069,627.4916463,605.596873,937.8264561,3451.252724,529.3565155,744.0011664,-16532.05061,51.21631541,-17.14631496
12/10/2024 12:44:00 PM,721.7874567,733.6619069,731.4284402,751.6254822,610.3860851,627.5031779,605.5980398,948.753659,3448.274581,529.44816,743.5928642,-16536.05053,51.23918811,-17.15068299
12/10/2024 12:45:00 PM,721.3676358,733.2170819,730.9838979,751.184313,610.3908665,627.5134188,605.5978719,959.6850529,3444.409125,529.5501117,743.1630313,-16540.45471,51.26133838,-17.15543666
12/10/2024 12:46:00 PM,720.9269539,732.7506748,730.5177803,750.7215697,610.3943624,627.5223797,605.5963815,970.620303,3439.65785,529.6623174,742.7116994,-16545.26193,51.28276494,-17.16057477
12/10/2024 12:47:00 PM,720.4654413,732.2627142,730.0301161,750.2372811,610.3965843,627.5300714,605.5935811,981.5590711,3434.022504,529.784722,742.2388999,-16550.47086,51.30346656,-17.16609602
12/10/2024 12:48:00 PM,719.9831278,731.7532286,729.5209335,749.7314755,610.3975441,627.5365051,605.5894834,992.5010147,3427.505094,529.9172685,741.7446637,-16556.08006,51.32344207,-17.17199899
12/10/2024 12:49:00 PM,719.4800424,731.2222456,728.9902603,749.2041807,610.3972536,627.5416921,605.5841011,1003.445788,3420.107883,530.0598981,741.2290213,-16562.08797,51.34269039,-17.17828217
12/10/2024 12:50:00 PM,718.9562141,730.6697927,728.4381239,748.6554239,610.3957252,627.5456441,605.5774475,1014.393041,3411.833387,530.2125501,740.6920027,-16568.49292,51.36121049,-17.18494392
12/10/2024 12:51:00 PM,718.4116711,730.0958966,727.8645512,748.0852321,610.3929712,627.5483728,605.5695357,1025.342419,3402.684378,530.375162,740.1336375,-16575.29313,51.37900144,-17.19198252
12/10/2024 12:52:00 PM,717.8464413,729.5005839,727.2695685,747.4936318,610.3890044,627.5498902,605.5603791,1036.293566,3392.663883,530.5476694,739.5539548,-16582.48671,51.39606235,-17.19939612
12/10/2024 12:53:00 PM,717.2605518,728.8838804,726.6532018,746.8806488,610.3838376,627.5502086,605.5499914,1047.24612,3381.775181,530.7300061,738.9529834,-16590.07167,51.41239242,-17.20718277
12/10/2024 12:54:00 PM,716.6540297,728.2458118,726.0154766,746.2463087,610.3774839,627.5493403,605.5383865,1058.199715,3370.021805,530.9221042,738.3307517,-16598.04588,51.42799092,-17.21534041
12/10/2024 12:55:00 PM,716.0269011,727.586403,725.356418,745.5906366,610.3699565,627.5472981,605.5255782,1069.153983,3357.407537,531.123894,737.6872873,-16606.40712,51.44285718,-17.2238669
12/10/2024 12:56:00 PM,715.3791921,726.9056788,724.6760507,744.913657,610.361269,627.5440948,605.5115808,1080.108551,3343.936414,531.3353039,737.0226178,-16615.15305,51.45699062,-17.23275996
12/10/2024 12:57:00 PM,714.710928,726.2036632,723.9743987,744.2153942,610.3514351,627.5397435,605.4964086,1091.063041,3329.612721,531.5562606,736.3367702,-16624.28125,51.47039071,-17.24201721
12/10/2024 12:58:00 PM,714.0221337,725.48038,723.2514858,743.4958719,610.3404685,627.5342573,605.4800761,1102.017073,3314.440991,531.7866891,735.629771,-16633.78914,51.48305703,-17.2516362
12/10/2024 12:59:00 PM,713.3128337,724.7358526,722.5073354,742.7551134,610.3283833,627.5276497,605.462598,1112.970263,3298.426008,532.0265126,734.9016464,-16643.67407,51.49498919,-17.26161433
12/10/2024 1:00:00 PM,711.1260562,722.4524658,720.2220142,740.4736652,609.9466261,627.1653994,605.0704785,1352.725915,3175.402984,534.4536827,732.6877995,-16698.24948,51.47987306,-17.31468395
12/10/2024 1:01:00 PM,710.3758164,721.6655181,719.4354571,739.6905026,609.9323467,627.1565902,605.0507538,1363.676251,3157.716826,534.7120591,731.9175009,-16708.88007,51.4903361,-17.32537222
12/10/2024 1:02:00 PM,709.6051417,720.8573936,718.6277298,738.8861712,609.916992,627.146701,605.0299284,1374.624567,3139.20324,534.9795899,731.126153,-16719.87907,51.50006433,-17.33641129
12/10/2024 1:03:00 PM,708.8140545,720.0281139,717.7988543,738.0606928,609.9005768,627.135746,605.0080177,1385.570465,3119.867986,535.2561916,730.3137803,-16731.24339,51.50905767,-17.34779816
12/10/2024 1:04:00 PM,708.0025774,719.1777004,716.9488516,737.2140886,609.883116,627.1237397,604.985037,1396.51354,3099.717072,535.541779,729.4804069,-16742.96983,51.51731612,-17.35952973
12/10/2024 1:05:00 PM,707.1707319,718.3061739,716.0777428,736.3463796,609.8646246,627.1106964,604.9610018,1407.453384,3078.756743,535.8362651,728.6260566,-16755.05509,51.52483976,-17.37160283
12/10/2024 1:06:00 PM,706.3185396,717.413555,715.1855484,735.4575862,609.845118,627.0966308,604.935928,1418.389587,3056.993484,536.1395614,727.7507529,-16767.49576,51.53162875,-17.38401415
12/10/2024 1:07:00 PM,705.4460215,716.4998639,714.2722887,734.5477286,609.8246116,627.0815579,604.9098312,1429.321734,3034.434018,536.4515779,726.8545189,-16780.28833,51.53768331,-17.3967603
12/10/2024 1:08:00 PM,704.5531982,715.5651204,713.3379834,733.6168268,609.803121,627.0654926,604.8827276,1440.249406,3011.085305,536.7722226,725.9373771,-16793.42919,51.54300374,-17.40983779
12/10/2024 1:09:00 PM,703.6400898,714.609344,712.3826521,732.6649001,609.7806617,627.0484501,604.8546331,1451.17218,2986.954538,537.1014024,724.99935,-16806.91461,51.54759044,-17.42324303
12/10/2024 1:10:00 PM,702.7067164,713.6325538,711.406314,731.6919678,609.7572498,627.0304456,604.8255639,1462.089631,2962.049145,537.4390222,724.0404597,-16820.74079,51.55144385,-17.43697234
12/10/2024 1:11:00 PM,701.7530973,712.6347688,710.408988,730.6980486,609.7329012,627.0114946,604.7955364,1473.001327,2936.376784,537.7849855,723.0607279,-16834.9038,51.55456451,-17.45102194
12/10/2024 1:12:00 PM,700.7792517,711.6160075,709.3906927,729.6831613,609.707632,626.9916128,604.7645669,1483.906837,2909.945342,538.1391944,722.060176,-16849.39963,51.55695303,-17.46538793
12/10/2024 1:13:00 PM,699.7851985,710.5762882,708.3514465,728.647324,609.6814586,626.9708157,604.732672,1494.805722,2882.762937,538.5015493,721.0388251,-16864.22414,51.55861009,-17.48006636
12/10/2024 1:14:00 PM,698.7709561,709.5156288,707.2912673,727.5905549,609.6543972,626.9491194,604.6998683,1505.697542,2854.837909,538.871949,719.9966962,-16879.37313,51.55953646,-17.49505315
12/10/2024 1:15:00 PM,697.7365428,708.4340473,706.210173,726.5128716,609.6264644,626.9265397,604.6661726,1516.581853,2826.178824,539.2502911,718.9338097,-16894.84228,51.55973299,-17.51034413
12/10/2024 1:16:00 PM,696.6819763,707.3315611,705.1081811,725.4142917,609.5976769,626.9030929,604.6316015,1527.458206,2796.794471,539.6364713,717.8501861,-16910.62718,51.55920059,-17.52593506
12/10/2024 1:17:00 PM,695.6072745,706.2081874,703.9853091,724.2948325,609.5680513,626.8787951,604.5961721,1538.326151,2766.693857,540.0303841,716.7458455,-16926.72331,51.55794025,-17.54182158
12/10/2024 1:18:00 PM,694.5124546,705.0639436,702.841574,723.1545112,609.5376046,626.8536627,604.5599013,1549.185232,2735.886209,540.4319226,715.6208077,-16943.12608,51.55595306,-17.55799925
12/10/2024 1:19:00 PM,693.3975336,703.8988463,701.6769929,721.9933445,609.5063537,626.8277122,604.5228061,1560.034992,2704.380969,540.8409783,714.4750924,-16959.83078,51.55324015,-17.57446356
12/10/2024 1:20:00 PM,692.2625287,702.7129125,700.4915825,720.8113494,609.4743157,626.8009602,604.4849037,1570.874968,2672.187792,541.2574412,713.3087193,-16976.83262,51.54980277,-17.59120987
12/10/2024 1:21:00 PM,691.1074563,701.5061587,699.2853595,719.6085424,609.4415077,626.7734233,604.4462114,1581.704695,2639.316546,541.6812002,712.1217074,-16994.12673,51.54564221,-17.60823348
12/10/2024 1:22:00 PM,689.9323329,700.2786014,698.0583404,718.38494,609.4079469,626.7451183,604.4067463,1592.523706,2605.777308,542.1121425,710.9140762,-17011.70811,51.54075987,-17.62552961
12/10/2024 1:23:00 PM,688.737175,699.0302569,696.8105416,717.1405586,609.3736508,626.7160621,604.3665258,1603.331528,2571.580363,542.550154,709.6858445,-17029.57172,51.53515721,-17.64309336
12/10/2024 1:24:00 PM,687.5219986,697.7611415,695.5419795,715.8754144,609.3386367,626.6862717,604.3255673,1614.127687,2536.736198,542.9951194,708.4370314,-17047.71238,51.52883576,-17.66091977
12/10/2024 1:25:00 PM,686.2868197,696.4712715,694.2526703,714.5895236,609.3029221,626.6557641,604.2838883,1624.911704,2501.255505,543.4469219,707.1676557,-17066.12486,51.52179715,-17.6790038
12/10/2024 1:26:00 PM,685.0316542,695.160663,692.9426302,713.2829023,609.2665247,626.6245565,604.2415062,1635.683099,2465.149174,543.9054433,705.877736,-17084.80383,51.51404306,-17.6973403
12/10/2024 1:27:00 PM,683.7565179,693.829332,691.6118754,711.9555668,609.229462,626.5926661,604.1984386,1646.441386,2428.428295,544.3705643,704.5672911,-17103.74387,51.50557529,-17.71592407
12/10/2024 1:28:00 PM,682.4614266,692.4772947,690.2604221,710.6075331,609.1917518,626.5601102,604.154703,1657.18608,2391.104151,544.8421642,703.2363397,-17122.93948,51.49639568,-17.73474979
12/10/2024 1:29:00 PM,681.1463957,691.1045672,688.8882864,709.2388173,609.1534119,626.5269062,604.1103172,1667.916688,2353.188216,545.3201209,701.8849003,-17142.38507,51.48650615,-17.75381211
12/10/2024 1:30:00 PM,679.8114411,689.7111657,687.4954846,707.8494355,609.11446,626.4930715,604.0652986,1678.632719,2314.692158,545.8043112,700.5129916,-17162.07497,51.47590873,-17.77310554
12/10/2024 1:31:00 PM,678.4565782,688.2971064,686.0820329,706.4394041,609.0749142,626.4586236,604.0196651,1689.333675,2275.627829,546.2946106,699.1206323,-17182.00343,51.4646055,-17.79262457
12/10/2024 1:32:00 PM,677.0818226,686.8624055,684.6479476,705.0087392,609.0347922,626.4235801,603.9734343,1700.019059,2236.007265,546.7908933,697.707841,-17202.16463,51.45259861,-17.81236358
12/10/2024 1:33:00 PM,675.6871901,685.4070795,683.1932454,703.5574573,608.9941122,626.3879586,603.9266239,1710.688367,2195.842685,547.2930325,696.2746365,-17222.55264,51.43989032,-17.83231687
12/10/2024 1:34:00 PM,674.2726962,683.9311449,681.7179427,702.085575,608.9528921,626.3517768,603.8792517,1721.341096,2155.146487,547.8008999,694.8210377,-17243.16148,51.42648294,-17.85247869
12/10/2024 1:35:00 PM,672.8383567,682.4346184,680.2220563,700.5931088,608.91115,626.3150523,603.8313354,1731.976739,2113.931245,548.3143662,693.3470635,-17263.98508,51.41237888,-17.8728432
12/10/2024 1:36:00 PM,671.3841874,680.9175167,678.7056031,699.0800756,608.868904,626.2778029,603.7828928,1742.594786,2072.209705,548.833301,691.852733,-17285.01731,51.3975806,-17.89340448
12/10/2024 1:37:00 PM,669.9102044,679.3798571,677.1686003,697.5464926,608.8261722,626.2400464,603.7339417,1753.194724,2029.994786,549.3575725,690.3380654,-17306.25194,51.38209066,-17.91415656
12/10/2024 1:38:00 PM,668.4164237,677.8216567,675.6110651,695.9923769,608.7829727,626.2018007,603.6844997,1763.77604,1987.299571,549.8870481,688.8030803,-17327.68269,51.36591169,-17.93509338
12/10/2024 1:39:00 PM,666.9028616,676.2429331,674.0330153,694.4177461,608.7393237,626.1630835,603.6345847,1774.338215,1944.13731,550.4215938,687.2477971,-17349.30319,51.34904639,-17.95620883
12/10/2024 1:40:00 PM,665.3695346,674.6437041,672.4344686,692.822618,608.6952434,626.1239128,603.5842145,1784.880731,1900.521413,550.9610747,685.6722359,-17371.10702,51.33149755,-17.97749671
12/10/2024 1:41:00 PM,663.8164594,673.0239878,670.8154434,691.2070108,608.65075,626.0843064,603.5334066,1795.403065,1856.46545,551.5053547,684.0764167,-17393.08767,51.31326804,-17.99895078
12/10/2024 1:42:00 PM,662.2436529,671.3838026,669.175958,689.5709428,608.6058617,626.0442823,603.482179,1805.904695,1811.983145,552.0542966,682.46036,-17415.23857,51.29436077,-18.02056471
12/10/2024 1:43:00 PM,660.6511323,669.7231674,667.5160314,687.9144329,608.5605967,626.0038583,603.4305491,1816.385094,1767.088375,552.6077623,680.8240864,-17437.55309,51.27477877,-18.04233213
12/10/2024 1:44:00 PM,659.0389152,668.0421013,665.8356829,686.2375002,608.5149731,625.9630525,603.3785349,1826.843734,1721.795165,553.1656126,679.167617,-17460.02453,51.25452513,-18.06424657
12/10/2024 1:45:00 PM,657.4070193,666.340624,664.134932,684.5401644,608.4690091,625.9218827,603.3261537,1837.280086,1676.117687,553.7277074,677.4909731,-17482.64612,51.23360302,-18.08630155
12/10/2024 1:46:00 PM,655.7554628,664.6187554,662.413799,682.8224455,608.422723,625.8803669,603.2734234,1847.693617,1630.070255,554.2939053,675.7941767,-17505.41103,51.21201566,-18.10849049
12/10/2024 1:47:00 PM,654.0842644,662.876516,660.6723044,681.0843639,608.3761329,625.838523,603.2203615,1858.083794,1583.667324,554.8640643,674.0772497,-17528.31237,51.18976638,-18.13080676
12/10/2024 1:48:00 PM,652.3934428,661.1139269,658.9104693,679.3259406,608.3292569,625.7963689,603.1669854,1868.450082,1536.923483,555.4380411,672.340215,-17551.3432,51.16685856,-18.15324369
12/10/2024 1:49:00 PM,650.6830175,659.3310095,657.1283152,677.5471973,608.2821132,625.7539226,603.1133127,1878.791943,1489.853455,556.0156918,670.5830955,-17574.4965,51.14329568,-18.17579454
12/10/2024 1:50:00 PM,648.9530084,657.5277859,655.3258643,675.7481558,608.2347199,625.711202,603.0593608,1889.10884,1442.472092,556.5968714,668.8059148,-17597.76523,51.11908127,-18.19845251
12/10/2024 1:51:00 PM,647.2034357,655.7042788,653.5031394,673.9288389,608.1870949,625.6682248,603.0051472,1899.400231,1394.794375,557.1814339,667.0086971,-17621.14224,51.09421895,-18.22121076
12/10/2024 1:52:00 PM,645.4343203,653.8605114,651.6601637,672.0892698,608.1392564,625.6250091,602.9506891,1909.665577,1346.835403,557.7692326,665.1914669,-17644.62038,51.06871239,-18.2440624
12/10/2024 1:53:00 PM,643.6456836,651.9965075,649.7969613,670.2294723,608.0912224,625.5815725,602.8960038,1919.904333,1298.610397,558.3601198,663.3542495,-17668.19242,51.04256537,-18.26700046
12/10/2024 1:54:00 PM,641.8375474,650.1122918,647.9135567,668.3494711,608.0430108,625.537933,602.8411085,1930.115956,1250.134696,558.953947,661.4970706,-17691.85107,51.01578171,-18.29001797
12/10/2024 1:55:00 PM,640.0099344,648.2078894,646.0099753,666.4492913,607.9946394,625.4941081,602.7860205,1940.299901,1201.423748,559.5505649,659.6199568,-17715.58902,50.98836533,-18.31310787
12/10/2024 1:56:00 PM,638.1628677,646.2833263,644.0862431,664.5289589,607.9461262,625.4501157,602.7307567,1950.455622,1152.493111,560.1498233,657.7229351,-17739.39889,50.9603202,-18.33626307
12/10/2024 1:57:00 PM,636.296371,644.3386292,642.142387,662.5885006,607.897489,625.4059735,602.6753342,1960.582571,1103.35845,560.7515713,655.8060332,-17763.27325,50.93165036,-18.35947644
12/10/2024 1:58:00 PM,634.410469,642.3738256,640.1784344,660.6279439,607.8487454,625.361699,602.6197698,1970.680201,1054.035532,561.3556572,653.8692797,-17787.20465,50.90235995,-18.38274081
12/10/2024 1:59:00 PM,632.5051867,640.3889439,638.1944138,658.6473171,607.7999131,625.3173097,602.5640805,1980.747963,1004.540219,561.9619284,651.9127038,-17811.18557,50.87245315,-18.40604894
12/10/2024 2:00:00 PM,629.1235544,636.8663751,634.6703982,655.1271728,607.3824421,624.9182883,602.1347724,2219.589,848.7186569,564.7482618,648.4717128,-17879.52466,50.81562038,-18.47212861
12/10/2024 2:01:00 PM,627.1795903,634.8414252,632.6463301,653.106494,607.3334853,624.8737222,602.0788833,2229.595376,798.9265264,565.3584434,646.4755828,-17903.58192,50.78449367,-18.49550248
12/10/2024 2:02:00 PM,625.2163261,632.7964872,630.6022844,651.0658351,607.2844925,624.8290938,602.0229193,2239.570235,749.010151,565.9703485,644.4597228,-17927.66594,50.75276356,-18.51889823
12/10/2024 2:03:00 PM,623.2337902,630.7315929,628.5382928,649.005228,607.2354811,624.7844204,601.9668969,2249.513024,698.9857527,566.5838218,642.4241652,-17951.76903,50.72043455,-18.54230849
12/10/2024 2:04:00 PM,621.2320117,628.6467751,626.4543883,646.9247053,607.1864683,624.7397192,601.9108324,2259.423192,648.8696337,567.1987072,640.3689434,-17975.8835,50.68751115,-18.56572585
12/10/2024 2:05:00 PM,619.2110208,626.5420675,624.3506049,644.824301,607.1374714,624.6950074,601.8547421,2269.300189,598.6781744,567.8148481,638.2940917,-18000.00161,50.65399798,-18.58914289
12/10/2024 2:06:00 PM,617.1708484,624.417505,622.2269772,642.7040498,607.0885075,624.6503022,601.7986422,2279.143462,548.4278265,568.4320872,636.1996452,-18024.11559,50.61989973,-18.61255212
12/10/2024 2:07:00 PM,615.1115264,622.2731233,620.0835413,640.5639874,607.0395937,624.6056206,601.7425488,2288.952459,498.1351122,569.0502666,634.0856402,-18048.21764,50.58522112,-18.63594605
12/10/2024 2:08:00 PM,613.0330877,620.1089595,617.9203342,638.4041509,606.9907469,624.5609794,601.6864778,2298.726631,447.8166191,569.6692277,631.9521138,-18072.29992,50.54996697,-18.65931715
12/10/2024 2:09:00 PM,610.9355662,617.9250516,615.737394,636.2245782,606.9419839,624.5163955,601.6304452,2308.465424,397.4889962,570.2888115,629.7991041,-18096.35458,50.51414215,-18.68265788
12/10/2024 2:10:00 PM,608.8189969,615.7214386,613.53476,634.0253085,606.8933216,624.4718858,601.5744667,2318.168287,347.1689511,570.9088583,627.6266505,-18120.37373,50.4777516,-18.70596064
12/10/2024 2:11:00 PM,606.6834156,613.4981609,611.3124724,631.8063821,606.8447764,624.4274668,601.5185578,2327.834671,296.8732459,571.5292079,625.4347933,-18144.34947,50.44080033,-18.72921785
12/10/2024 2:12:00 PM,604.5288596,611.2552601,609.070573,629.5678405,606.7963651,624.3831551,601.4627341,2337.464026,246.6186932,572.1496995,623.2235739,-18168.27386,50.4032934,-18.75242188
12/10/2024 2:13:00 PM,602.3553668,608.9927788,606.8091046,627.3097264,606.7481039,624.3389672,601.4070109,2347.0558,196.4221528,572.7701721,620.993035,-18192.13895,50.36523595,-18.77556507
12/10/2024 2:14:00 PM,600.1629768,606.7107611,604.5281112,625.0320838,606.7000092,624.2949194,601.3514036,2356.609446,146.3005266,573.3904638,618.7432201,-18215.93676,50.32663317,-18.79863978
12/10/2024 2:15:00 PM,597.95173,604.4092522,602.2276381,622.7349579,606.6520971,624.251028,601.2959271,2366.124415,96.27075751,574.0104125,616.4741744,-18239.65932,50.28749032,-18.82163832
12/10/2024 2:16:00 PM,595.721668,602.0882986,599.9077322,620.4183954,606.6043838,624.2073092,601.2405965,2375.600161,46.34982258,574.6298556,614.185944,-18263.2986,50.24781272,-18.844553
12/10/2024 2:17:00 PM,593.4728338,599.7479484,597.5684412,618.082444,606.5568852,624.1637788,601.1854267,2385.036136,-3.445269289,575.24863,611.8785763,-18286.84659,50.20760573,-18.8673761
12/10/2024 2:18:00 PM,591.2052717,597.3882508,595.2098147,615.7271531,606.509617,624.1204529,601.1304323,2394.431796,-53.09747992,575.8665723,609.5521201,-18310.29526,50.16687482,-18.89009991
12/10/2024 2:19:00 PM,588.919027,595.0092565,592.8319033,613.3525734,606.462595,624.0773471,601.075628,2403.786598,-102.5897487,576.4835186,607.2066253,-18333.63655,50.12562546,-18.91271669
12/10/2024 2:20:00 PM,586.6141465,592.6110175,590.4347592,610.9587569,606.4158346,624.0344772,601.021028,2413.099998,-151.9049938,577.0993047,604.8421433,-18356.86241,50.08386322,-18.93521869
12/10/2024 2:21:00 PM,584.2906785,590.1935874,588.0184361,608.5457571,606.3693514,623.9918588,600.9666468,2422.371455,-201.0261167,577.7137661,602.4587269,-18379.96479,50.04159371,-18.95759818
12/10/2024 2:22:00 PM,581.9486723,587.7570213,585.5829891,606.113629,606.3231604,623.949507,600.9124984,2431.60043,-249.936007,578.3267378,600.05643,-18402.9356,49.99882261,-18.97984739
12/10/2024 2:23:00 PM,579.588179,585.3013756,583.1284747,603.6624293,606.277277,623.9074374,600.8585968,2440.786385,-298.6175438,578.9380546,597.6353084,-18425.76677,49.95555564,-19.00195856
12/10/2024 2:24:00 PM,577.2092508,582.8267085,580.6549512,601.1922158,606.231716,623.8656649,600.8049559,2449.928784,-347.0536037,579.5475509,595.1954189,-18448.45023,49.91179858,-19.02392393
12/10/2024 2:25:00 PM,574.8119414,580.3330795,578.1624782,598.7030483,606.1864922,623.8242045,600.7515892,2459.027092,-395.2270597,580.1550611,592.73682,-18470.9779,49.86755727,-19.04573573
12/10/2024 2:26:00 PM,572.3963062,577.8205499,575.651117,596.1949878,606.1416204,623.7830712,600.6985104,2468.080777,-443.1207886,580.7604191,590.2595716,-18493.34169,49.82283761,-19.0673862
12/10/2024 2:27:00 PM,569.9624019,575.2891825,573.1209305,593.6680973,606.097115,623.7422795,600.6457327,2477.089309,-490.7176728,581.3634585,587.7637352,-18515.53353,49.77764555,-19.08886758
12/10/2024 2:28:00 PM,567.5102867,572.7390417,570.5719832,591.1224411,606.0529905,623.7018441,600.5932693,2486.052161,-538.0006057,581.9640128,585.2493738,-18537.54535,49.73198707,-19.1101721
