ds,GHI_A_DATA_Avg,POA_A_DATA_2_Avg,AirTC_Avg_Degree Celcius,RH_%,POA_A_DATA_3_Avg,WS_Avg_km/h,T110PV_C_Avg_Degree Celcius
11/22/2024 4:01:00 AM,-74.932299849727,-100.376558191174,22.3792110833474,47.5282346229114,-99.244519792785,-27.9414896094998,22.5825029910645
11/22/2024 4:02:00 AM,-75.2309339657779,-100.673216709054,22.3653017734669,47.5561589159181,-99.5578474408289,-27.9564169007704,22.5645931359896
11/22/2024 4:03:00 AM,-75.5322281334956,-100.974219177471,22.3513682971566,47.584230917886,-99.8750589306768,-27.9714264443175,22.5465198779725
11/22/2024 4:04:00 AM,-75.8360500314654,-101.279440236551,22.3374123874477,47.612447410386,-100.196021588006,-27.9865168453286,22.5282871306782
11/22/2024 4:05:00 AM,-76.1422648692547,-101.588751499382,22.3234358164443,47.6408050586503,-100.520599829168,-28.0016866618022,22.5098989283663
11/22/2024 4:06:00 AM,-76.4507354056849,-101.902021568244,22.309440396136,47.6693004106821,-100.848655178121,-28.0169344037413,22.4913594262081
11/22/2024 4:07:00 AM,-76.7613219776338,-102.219116058448,22.2954279769265,47.6979298991284,-101.180046293319,-28.0322585348598,22.4726728992006
11/22/2024 4:08:00 AM,-77.0738825240437,-102.539897620369,22.2814004481761,47.7266898401387,-101.514628990813,-28.0476574720532,22.453843742084
11/22/2024 4:09:00 AM,-77.3882726116187,-102.864225963051,22.2673597383053,47.755576432713,-101.852256268835,-28.0631295853326,22.4348764691132
11/22/2024 4:10:00 AM,-77.7043454632301,-103.191957878355,22.2533078137554,47.7845857611766,-102.192778334935,-28.078673198784,22.4157757130536
11/22/2024 4:11:00 AM,-78.0219519910808,-103.522947273313,22.2392466791166,47.813713792724,-102.536042638933,-28.0942865909798,22.3965462246887
11/22/2024 4:12:00 AM,-78.3409408098507,-103.857045179656,22.2251783772533,47.8429563815113,-102.881893884009,-28.10996799427,22.3771928730681
11/22/2024 4:13:00 AM,-78.6611582892393,-104.194099805518,22.2111049881644,47.872309265407,-103.230174080486,-28.1257155963762,22.3577206434648
11/22/2024 4:14:00 AM,-78.9824485579099,-104.533956536073,22.197028630096,47.9017680658182,-103.580722547032,-28.1415275396183,22.338134638383
11/22/2024 4:15:00 AM,-79.3046535584144,-104.876457987439,22.1829514574382,47.9313282928944,-103.933375967291,-28.1574019223819,22.318440075243
11/22/2024 4:16:00 AM,-79.627613064684,-105.221444022998,22.1688756619678,47.9609853414867,-104.28796840602,-28.1733367985962,22.2986422868577
11/22/2024 4:17:00 AM,-79.9511647138327,-105.56875178226,22.1548034719793,47.9907344920732,-104.644331340482,-28.1893301784733,22.2787467202973
11/22/2024 4:18:00 AM,-80.2751440469645,-105.918215722149,22.1407371518571,48.0205709136005,-105.002293702247,-28.205380028995,22.2587589359906
11/22/2024 4:19:00 AM,-80.5993845371638,-106.269667642173,22.1266790015807,48.0504896621791,-105.361681904495,-28.221484274574,22.2386846068398
11/22/2024 4:20:00 AM,-80.9237176222722,-106.622936717706,22.1126313573063,48.0804856810984,-105.722319875202,-28.2376407965073,22.2185295179193
11/22/2024 4:21:00 AM,-81.2479727454918,-106.977849538691,22.0985965896817,48.1105538032859,-106.084029098468,-28.2538474347667,22.1982995647257
11/22/2024 4:22:00 AM,-81.5719773832988,-107.334230137138,22.0845771045216,48.1406887507014,-106.446628642201,-28.2701019875316,22.1780007530652
11/22/2024 4:23:00 AM,-81.8955570886845,-107.69190003079,22.0705753419898,48.1708851351002,-106.809935202853,-28.2864022120552,22.1576391975882
11/22/2024 4:24:00 AM,-82.2185355240178,-108.050678254496,22.0565937761768,48.2011374588998,-107.173763138545,-28.3027458250765,22.1372211208506
11/22/2024 4:25:00 AM,-82.5407344954922,-108.410381394753,22.0426349148998,48.2314401158489,-107.53792450398,-28.3191305034295,22.1167528526195
11/22/2024 4:26:00 AM,-82.8619739975465,-108.77082363502,22.0287012990893,48.2617873922754,-107.902229096775,-28.3355538844956,22.0962408284115
11/22/2024 4:27:00 AM,-83.1820722476238,-109.1318167901,22.0147955025632,48.2921734667168,-108.266484492868,-28.3520135665905,22.0756915885575
11/22/2024 4:28:00 AM,-83.5008457216939,-109.493170341372,22.0009201314873,48.3225924116434,-108.630496082771,-28.368507109841,22.0551117772594
11/22/2024 4:29:00 AM,-83.8181092018706,-109.854691485987,21.9870778235449,48.3530381948785,-108.994067121682,-28.3850320369523,22.0345081409068
11/22/2024 4:30:00 AM,-84.1336758072381,-110.216185168093,21.9732712485623,48.3835046782278,-109.356998760593,-28.4015858326825,22.0138875276947
11/22/2024 4:31:00 AM,-84.447357041632,-110.577454126928,21.9595031066959,48.4139856210756,-109.719090096509,-28.4181659459516,21.9932568855809
11/22/2024 4:32:00 AM,-84.7589628356464,-110.93829894149,21.9457761286803,48.4444746799422,-110.080138216699,-28.4347697896327,21.9726232612399
11/22/2024 4:33:00 AM,-85.0683015753844,-111.298518057522,21.9320930755673,48.4749654100223,-110.439938226903,-28.451394740766,21.9519937995223
11/22/2024 4:34:00 AM,-85.3751801648684,-111.657907855295,21.9184567375733,48.5054512642786,-110.798283319288,-28.4680381424213,21.9313757408022
11/22/2024 4:35:00 AM,-85.6794040473405,-112.016262667806,21.9048699339402,48.5359255990867,-111.154964792137,-28.4846973031984,21.9107764209771
11/22/2024 4:36:00 AM,-85.9807772672257,-112.373374848969,21.8913355123913,48.5663816686471,-111.509772117347,-28.5013694987839,21.8902032689252
11/22/2024 4:37:00 AM,-86.2791025026185,-112.729034805441,21.8778563484208,48.5968126338102,-111.862492973328,-28.5180519717297,21.8696638058576
11/22/2024 4:38:00 AM,-86.5741811087804,-113.083031041822,21.8644353452166,48.6272115549456,-112.212913290834,-28.5347419330221,21.8491656437585
11/22/2024 4:39:00 AM,-86.8658131702106,-113.435150216435,21.8510754322877,48.6575714012417,-112.560817309089,-28.5514365622497,21.8287164834919
11/22/2024 4:40:00 AM,-87.1537975402299,-113.785177182873,21.8377795656235,48.6878850465182,-112.905987616979,-28.5681330085661,21.8083241137427
11/22/2024 4:41:00 AM,-87.4379318849431,-114.132895035218,21.8245507269408,48.7181452712156,-113.248205199685,-28.5848283912045,21.7879964093845
11/22/2024 4:42:00 AM,-87.7180127348476,-114.478085164532,21.8113919228163,48.7483447661529,-113.587249494352,-28.601519800555,21.7677413297217
11/22/2024 4:43:00 AM,-87.9938355244727,-114.820527298966,21.7983061843985,48.7784761311143,-113.922898431426,-28.6182042986544,21.7475669171724
11/22/2024 4:44:00 AM,-88.2651946441407,-115.159999560765,21.7852965667619,48.808531877783,-114.254928490797,-28.6348789198052,21.727481295455
11/22/2024 4:45:00 AM,-88.5318834851039,-115.496278513177,21.7723661480423,48.8385044294707,-114.583114749825,-28.651540672052,21.7074926678552
11/22/2024 4:46:00 AM,-88.7936944846798,-115.829139208797,21.7595180289946,48.8683861262202,-114.907230931297,-28.6681865372446,21.687609315948
11/22/2024 4:47:00 AM,-89.0504191762691,-116.158355244123,21.7467553326632,48.8981692203951,-115.22704945772,-28.6848134718552,21.6678395975526
11/22/2024 4:48:00 AM,-89.3018482407398,-116.483698815096,21.7340812029553,48.9278458845083,-115.542341507115,-28.7014184084568,21.6481919448497
11/22/2024 4:49:00 AM,-89.5477715433863,-116.804940754033,21.721498804887,48.9574082072283,-115.852877050788,-28.71799825588,21.6286748633748
11/22/2024 4:50:00 AM,-89.7879781990333,-117.121850604869,21.7090113230397,48.9868481989587,-116.158424926698,-28.7345499005516,21.6092969291022
11/22/2024 4:51:00 AM,-90.0222566026578,-117.434196651382,21.696621961996,49.0161577901967,-116.458752869214,-28.7510702063945,21.5900667879978
11/22/2024 4:52:00 AM,-90.2503944955123,-117.741745993334,21.6843339443983,49.0453288356729,-116.753627583818,-28.7675560172118,21.5709931528689
11/22/2024 4:53:00 AM,-90.4721790052844,-118.044264587375,21.6721505109856,49.0743531152261,-117.042814789022,-28.7840041563326,21.5520848022274
11/22/2024 4:54:00 AM,-90.6873966941482,-118.341517300478,21.6600749200863,49.1032223343418,-117.326079268184,-28.8004114276396,21.5333505786302
11/22/2024 4:55:00 AM,-90.8958336168893,-118.633267973672,21.6481104463056,49.1319281269738,-117.603184934357,-28.8167746168299,21.5147993860149
11/22/2024 4:56:00 AM,-91.0972753638264,-118.919279469432,21.6362603803196,49.1604620557841,-117.873894875927,-28.8330904923142,21.4964401884199
11/22/2024 4:57:00 AM,-91.2915071145403,-119.199313729379,21.6245280278114,49.1888156165234,-118.137971415319,-28.8493558056853,21.4782820078144
11/22/2024 4:58:00 AM,-91.478313688564,-119.473131832308,21.6129167090232,49.2169802370285,-118.395176165217,-28.8655672928274,21.4603339220475
11/22/2024 4:59:00 AM,-91.6574795942476,-119.740494045866,21.6014297578824,49.2449472804044,-118.645270080987,-28.8817216749714,21.442605063097
11/22/2024 5:00:00 AM,-92.7234075274235,-121.293741495359,21.5894128238734,49.2852283737074,-120.048290038099,-28.9198642165424,21.3862058956385
11/22/2024 5:01:00 AM,-92.8866446435013,-121.547469790481,21.5781846605331,49.3127741011678,-120.283442819114,-28.9358944980875,21.3689430915266
11/22/2024 5:02:00 AM,-93.0415932722429,-121.794018720072,21.567090941216,49.340095968397,-120.51076426697,-28.9518577589996,21.351927213486
11/22/2024 5:03:00 AM,-93.1880371969436,-122.033145888576,21.5561350470368,49.3671850970481,-120.730013281534,-28.9677506707579,21.3351675889343
11/22/2024 5:04:00 AM,-93.3257601478719,-122.26460837866,21.5453203690854,49.394032551208,-120.940948390628,-28.9835698948614,21.3186735888779
11/22/2024 5:05:00 AM,-93.4545458514726,-122.488162802606,21.5346503078858,49.4206293419724,-121.143327802209,-28.9993120831614,21.3024546263719
11/22/2024 5:06:00 AM,-93.574178086764,-122.703565370205,21.5241282718899,49.4469664294815,-121.336909469779,-29.0149738800493,21.286520153623
11/22/2024 5:07:00 AM,-93.6844407350546,-122.910571940841,21.5137576775133,49.4730347214947,-121.521451145284,-29.0305519221634,21.2708796603002
11/22/2024 5:08:00 AM,-93.7851178303133,-123.10893808267,21.5035419479298,49.4988250790363,-121.696710436043,-29.0460428400287,21.2555426713601
11/22/2024 5:09:00 AM,-93.8759936171842,-123.298419137967,21.4934845120488,49.5243283161066,-121.862444870197,-29.0614432591122,21.2405187443239
11/22/2024 5:10:00 AM,-93.956852594313,-123.47877026868,21.4835888043398,49.5495352037908,-122.018411941416,-29.0767498002981,21.2258174682155
11/22/2024 5:11:00 AM,-94.0274795736038,-123.649746529174,21.4738582634549,49.5744364697711,-122.164369179649,-29.0919590814795,21.2114484601381
11/22/2024 5:12:00 AM,-94.0876597280672,-123.81110291655,21.4642963318415,49.5990228017974,-122.300074201278,-29.1070677179176,21.1974213638493
11/22/2024 5:13:00 AM,-94.137178646578,-123.962594433251,21.4549064546571,49.6232848502552,-122.425284770992,-29.1220723235955,21.1837458472848
11/22/2024 5:14:00 AM,-94.1758223865387,-124.103976148953,21.4456920788311,49.6472132288197,-122.539758862021,-29.1369695126485,21.1704316000564
11/22/2024 5:15:00 AM,-94.2033775200833,-124.235003251556,21.4366566529538,49.6707985172497,-122.643254705921,-29.1517558990611,21.1574883318603
11/22/2024 5:16:00 AM,-94.2196311946839,-124.355431117701,21.427803625426,49.6940312643412,-122.735530862619,-29.1664280991488,21.1449257694035
11/22/2024 5:17:00 AM,-94.2243711804788,-124.465015366753,21.4191364442664,49.7169019890186,-122.816346272866,-29.1809827318121,21.1327536545393
11/22/2024 5:18:00 AM,-94.217385919106,-124.563511916127,21.4106585564377,49.739401182205,-122.885460312037,-29.1954164193236,21.1209817422536
11/22/2024 5:19:00 AM,-94.1984645822456,-124.650677050431,21.4023734065827,49.7615193083408,-122.942632858658,-29.2097257888936,21.1096197976606
11/22/2024 5:20:00 AM,-94.1673971205495,-124.726267475447,21.3942844361546,49.783246812078,-122.987624347106,-29.2239074734768,21.0986775942875
11/22/2024 5:21:00 AM,-94.123974312207,-124.790040377078,21.3863950830099,49.8045741139581,-123.020195824462,-29.2379581127315,21.0881649114938
11/22/2024 5:22:00 AM,-94.0679878174339,-124.841753483138,21.3787087802678,49.8254916170167,-123.040109011544,-29.2518743538797,21.078091532184
11/22/2024 5:23:00 AM,-93.9992302310968,-124.881165123153,21.3712289555145,49.845989707635,-123.047126361796,-29.2656528530489,21.0684672405158
11/22/2024 5:24:00 AM,-93.9174951326935,-124.908034288485,21.3639590298736,49.8660587574863,-123.041011119406,-29.279290276226,21.0593018193856
11/22/2024 5:25:00 AM,-93.8225771335938,-124.922120688739,21.3569024171586,49.8856891280233,-123.021527373707,-29.2927833000501,21.0506050482167
11/22/2024 5:26:00 AM,-93.7142719352468,-124.923184813398,21.3500625235504,49.90487116718,-122.988440121306,-29.3061286129141,21.0423867007996
11/22/2024 5:27:00 AM,-93.5923763714129,-124.910987990862,21.3434427457315,49.9235952193528,-122.941515320999,-29.3193229162515,21.0346565424194
11/22/2024 5:28:00 AM,-93.4566884683711,-124.885292448534,21.3370464711275,49.941851620551,-122.880519955152,-29.3323629248718,21.0274243280423
11/22/2024 5:29:00 AM,-93.3070074837995,-124.84586136847,21.3308770761822,49.9596307056626,-122.805222081089,-29.3452453689969,21.0206997995522
11/22/2024 5:30:00 AM,-93.1431339669678,-124.792458951657,21.3249379258661,49.9769228084335,-122.715390895816,-29.3579669944162,21.0144926834404
11/22/2024 5:31:00 AM,-92.9648698043398,-124.724850473038,21.3192323730783,49.9937182626702,-122.610796788866,-29.370524563784,21.0088126886192
11/22/2024 5:32:00 AM,-92.7720182652683,-124.642802338074,21.3137637572634,50.010007408629,-122.491211396422,-29.3829148576937,21.0036695039571
11/22/2024 5:33:00 AM,-92.5643840579212,-124.546082147091,21.3085354039415,50.0257805908713,-122.356407665104,-29.3951346755445,20.9990727957006
11/22/2024 5:34:00 AM,-92.3417733764573,-124.43445875022,21.3035506237015,50.0410281630584,-122.206159905033,-29.4071808367523,20.9950322053472
11/22/2024 5:35:00 AM,-92.1039939430642,-124.307702301214,21.2988127113532,50.055740490161,-122.040243840915,-29.4190501815891,20.9915573472225
11/22/2024 5:36:00 AM,-91.8508550682771,-124.165584324632,21.2943249452025,50.0699079491635,-121.858436679209,-29.4307395721081,20.9886578059184
11/22/2024 5:37:00 AM,-91.5821676857762,-124.007877762017,21.2900905860591,50.0835209335846,-121.660517150753,-29.4422458933005,20.9863431342014
11/22/2024 5:38:00 AM,-91.2977444117057,-123.834357040322,21.2861128761923,50.0965698548277,-121.44626557885,-29.4535660543394,20.9846228502214
11/22/2024 5:39:00 AM,-90.9973995828699,-123.644798117633,21.282395039219,50.1090451434643,-121.215463922285,-29.4646969886302,20.9835064357182
11/22/2024 5:40:00 AM,-90.6809493123893,-123.438978551244,21.2789402782898,50.1209372535156,-120.967895842273,-29.4756356559964,20.9830033329922
11/22/2024 5:41:00 AM,-90.3482115220855,-123.216677539603,21.2757517759007,50.1322366634713,-120.703346741209,-29.4863790429761,20.9831229430715
11/22/2024 5:42:00 AM,-89.9990060121801,-122.977675997143,21.2728326928673,50.1429338799823,-120.421603838141,-29.4969241635277,20.9838746230053
11/22/2024 5:43:00 AM,-89.6331544748314,-122.721756585029,21.2701861675634,50.1530194369249,-120.122456194123,-29.507268060885,20.9852676838118
11/22/2024 5:44:00 AM,-89.2504805781709,-122.44870379766,21.2678153146807,50.1624839037276,-119.805694800891,-29.5174078077713,20.9873113876154
11/22/2024 5:45:00 AM,-88.8508099755806,-122.158303986574,21.2657232252023,50.1713178799661,-119.471112599205,-29.527340507519,20.9900149459315
11/22/2024 5:46:00 AM,-88.4339703645068,-121.85034542909,21.2639129645953,50.1795120055087,-119.118504546858,-29.5370632952739,20.9933875169205
11/22/2024 5:47:00 AM,-87.9997915429969,-121.52461838955,21.2623875728888,50.1870569566158,-118.747667679447,-29.5465733387099,20.9974382031364
11/22/2024 5:48:00 AM,-87.5481054321479,-121.180915159639,21.2611500631138,50.1939434522446,-118.358401146309,-29.5558678389444,21.0021760490999
11/22/2024 5:49:00 AM,-87.0787461275283,-120.819030113557,21.2602034209639,50.2001622549437,-117.950506264764,-29.5649440316634,21.0076100393472
11/22/2024 5:50:00 AM,-86.5915499512501,-120.43875977209,21.2595506038561,50.2057041721996,-117.523786582927,-29.5737991877673,21.0137490955886
11/22/2024 5:51:00 AM,-86.0863554748756,-120.039902836676,21.2591945399856,50.2105600612303,-117.078047909997,-29.5824306146257,21.0206020749557
11/22/2024 5:52:00 AM,-85.5630035828546,-119.622260261007,21.2591381276326,50.2147208290559,-116.613098387731,-29.5908356567443,21.0281777671805
11/22/2024 5:53:00 AM,-85.0213374926897,-119.185635282811,21.2593842344539,50.2181774361286,-116.128748518384,-29.5990116965326,21.0364848928422
11/22/2024 5:54:00 AM,-84.4612028094385,-118.729833488319,21.2599356964838,50.2209208970707,-115.624811228254,-29.6069561556657,21.0455321006648
11/22/2024 5:55:00 AM,-83.8824475663653,-118.254662861495,21.2607953173893,50.2229422855791,-115.101101914902,-29.614666495706,21.0553279654273
11/22/2024 5:56:00 AM,-83.2849222509292,-117.75993382199,21.2619658679033,50.2242327345318,-114.557438481833,-29.6221402185589,21.0658809859258
11/22/2024 5:57:00 AM,-82.6684798566841,-117.245459286979,21.2634500847301,50.2247834390825,-113.993641399343,-29.6293748681317,21.0771995824257
11/22/2024 5:58:00 AM,-82.0329759229096,-116.711054719368,21.2652506698941,50.2245856594543,-113.409533750624,-29.6363680306206,21.089292094499
11/22/2024 5:59:00 AM,-81.3782685550715,-116.156538160466,21.2673702901653,50.2236307214009,-112.804941261035,-29.6431173355995,21.102166779207
11/22/2024 6:00:00 AM,-81.5988369314311,-116.874311907702,21.2691538788654,50.2344303472336,-113.339968885234,-29.6716690133401,21.0769330892329
11/22/2024 6:01:00 AM,-80.9053075413411,-116.279036113433,21.2719194238105,50.2319353505622,-112.693894763395,-29.6779236690706,21.0913965475087
11/22/2024 6:02:00 AM,-80.192164891718,-115.663118479419,21.2750117836487,50.2286575982238,-112.026829372227,-29.683927623945,21.1066664304686
11/22/2024 6:03:00 AM,-79.459277782015,-115.026387884784,21.2784334759488,50.2245887061064,-111.338609513053,-29.68967868876,21.1227506420534
11/22/2024 6:04:00 AM,-78.7065177508328,-114.368676014976,21.2821869789387,50.2197203677624,-110.629074846052,-29.6951747218724,21.1396569929032
11/22/2024 6:05:00 AM,-77.9337591541349,-113.689817440594,21.2862747308641,50.2140443583243,-109.898067969904,-29.7004136299291,21.1573931975745
11/22/2024 6:06:00 AM,-77.1408791489576,-112.989649619005,21.2906991295886,50.2075525337152,-109.145434417884,-29.7053933681467,21.1759668734131
11/22/2024 6:07:00 AM,-76.3277577592979,-112.268012965481,21.2954625316135,50.2002368350497,-108.371022729074,-29.7101119415102,21.1953855378552
11/22/2024 6:08:00 AM,-75.4942779080503,-111.524750896486,21.3005672513293,50.1920892902351,-107.574684489318,-29.7145674055011,21.2156566063004
11/22/2024 6:09:00 AM,-74.6403254336832,-110.759709857749,21.3060155603823,50.1831020158615,-106.756274356191,-29.7187578668409,21.2367873904667
11/22/2024 6:10:00 AM,-73.7657891224599,-109.972739364851,21.3118096872182,50.1732672195603,-105.915650097538,-29.7226814836898,21.2587850964407
11/22/2024 6:11:00 AM,-72.8705607563565,-109.163692061317,21.3179518160169,50.1625772020458,-105.052672648392,-29.7263364671857,21.2816568221725
11/22/2024 6:12:00 AM,-71.9545351201196,-108.332423737527,21.3244440862683,50.1510243593284,-104.167206126339,-29.7297210816186,21.3054095561195
11/22/2024 6:13:00 AM,-71.0176100454246,-107.478793381354,21.3312885920951,50.1386011848751,-103.259117880891,-29.7328336450135,21.3300501749581
11/22/2024 6:14:00 AM,-70.059686432083,-106.602663213224,21.338487381646,50.1253002701548,-102.328278525934,-29.7356725301068,21.3555854417872
11/22/2024 6:15:00 AM,-69.0806682700848,-105.703898715192,21.3460424561621,50.1111143103137,-101.374561966328,-29.738236165157,21.3820220044798
11/22/2024 6:16:00 AM,-68.0804626884288,-104.782368690534,21.3539557697215,50.0960361022494,-100.397845456464,-29.7405230337967,21.4093663931278
11/22/2024 6:17:00 AM,-67.0589799528474,-103.837945270915,21.3622292284786,50.0800585486683,-99.3980096038151,-29.7425316765412,21.4376250190732
11/22/2024 6:18:00 AM,-66.0161334968654,-102.870503959523,21.3708646900591,50.063174659147,-98.3749384100835,-29.7442606907745,21.4668041728461
11/22/2024 6:19:00 AM,-64.9518399831979,-101.879923696971,21.3798639627495,50.0453775531962,-97.3285193369351,-29.7457087319213,21.4969100214418
11/22/2024 6:20:00 AM,-63.8660192556997,-100.866086829166,21.3892288053011,50.0266604624869,-96.2586432679388,-29.7468745132781,21.5279486085374
11/22/2024 6:21:00 AM,-62.7585944478149,-99.8288792193997,21.3989609260617,50.0070167294343,-95.1652046228354,-29.7477568073555,21.5599258503349
11/22/2024 6:22:00 AM,-61.6294919227486,-98.7681902030381,21.4090619825473,49.9864398139607,-94.0481013059594,-29.7483544457594,21.5928475362263
11/22/2024 6:23:00 AM,-60.4786413470374,-97.6839126681387,21.4195335808007,49.9649232919307,-92.9072347872692,-29.7486663202273,21.62671932562
11/22/2024 6:24:00 AM,-59.3059757177466,-96.5759430905876,21.4303772748752,49.9424608571789,-91.742510135596,-29.7486913828616,21.661546746075
11/22/2024 6:25:00 AM,-58.1114313264837,-95.4441815110012,21.4415945662765,49.9190463262682,-90.553835990787,-29.7484286467244,21.6973351933517
11/22/2024 6:26:00 AM,-56.8949478331317,-94.2885316156673,21.4531869036179,49.8946736353673,-89.3411246450409,-29.7478771863848,21.7340899282117
11/22/2024 6:27:00 AM,-55.6564682665823,-93.1089007452136,21.4651556817455,49.8693368477183,-88.1042920486593,-29.7470361381233,21.7718160753698
11/22/2024 6:28:00 AM,-54.395939029929,-91.9051999121139,21.4775022417185,49.8430301494911,-86.8432578248105,-29.7459047007582,21.8105186223511
11/22/2024 6:29:00 AM,-53.1133099440075,-90.6773438506176,21.4902278697298,49.8157478576038,-85.5579453186067,-29.7444821358294,21.8502024171874
11/22/2024 6:30:00 AM,-51.8085342313788,-89.4252510107677,21.5033337972769,49.7874844154346,-84.248281587579,-29.7427677680986,21.8908721678902
11/22/2024 6:31:00 AM,-50.4815685476781,-88.1488435985049,21.5168212002279,49.7582343992801,-82.9141974404326,-29.7407609859382,21.9325324405784
11/22/2024 6:32:00 AM,-49.1323730108849,-86.8480476135465,21.5306911985567,49.7279925169575,-81.5556274734431,-29.7384612416578,21.9751876575669
11/22/2024 6:33:00 AM,-47.760911187863,-85.5227928454924,21.5449448558497,49.6967536105223,-80.1725100633324,-29.7358680521506,22.0188420968652
11/22/2024 6:34:00 AM,-46.3671501136722,-84.173012900353,21.5595831789319,49.6645126592384,-78.7647873921385,-29.7329809986421,22.0634998906113
11/22/2024 6:35:00 AM,-44.9510603259477,-82.7986452442442,21.5746071174618,49.6312647772824,-77.332405489693,-29.7297997277963,22.1091650230776
11/22/2024 6:36:00 AM,-43.5126158426896,-81.3996311905567,21.5900175634334,49.5970052198958,-75.8753142174108,-29.7263239514545,22.1558413304739
11/22/2024 6:37:00 AM,-42.0517942003082,-79.9759159436548,21.605815350927,49.5617293810507,-74.3934673112075,-29.7225534471076,22.2035324987419
11/22/2024 6:38:00 AM,-40.5685764505234,-78.5274486073364,21.6220012555741,49.5254327974205,-72.8868223872841,-29.7184880583202,22.2522420628753
11/22/2024 6:39:00 AM,-39.0629471442997,-77.054182174931,21.6385759945743,49.4881111480008,-71.3553409295292,-29.7141276946587,22.3019734064526
11/22/2024 6:40:00 AM,-37.5348944188843,-75.5560736241217,21.6555402255598,49.4497602577339,-69.7989883851992,-29.7094723324906,22.3527297579861
11/22/2024 6:41:00 AM,-35.9844098984283,-74.0330838268657,21.6728945472947,49.4103760955886,-68.2177340690026,-29.7045220144682,22.4045141932286
11/22/2024 6:42:00 AM,-34.4114887770525,-72.48517763979,21.690639498543,49.3699547794738,-66.6115512544106,-29.6992768504345,22.4573296316971
11/22/2024 6:43:00 AM,-32.8161298103505,-70.9123239029897,21.7087755580985,49.3284925747073,-64.9804171700201,-29.6937370171931,22.5111788359992
11/22/2024 6:44:00 AM,-31.1983352859562,-69.3144954182928,21.7273031445074,49.2859858973449,-63.3243129747878,-29.6879027588396,22.566064411992
11/22/2024 6:45:00 AM,-29.5581110782359,-67.6916690122875,21.7462226156875,49.2424313132967,-61.643223820854,-29.6817743868038,22.6219888061533
11/22/2024 6:46:00 AM,-27.8954666029942,-66.0438254971099,21.7655342687293,49.1978255418457,-59.9371388110178,-29.6753522801934,22.6789543062294
11/22/2024 6:47:00 AM,-26.2104148481202,-64.3709497102791,21.7852383396693,49.1521654550133,-58.2060510374758,-29.6686368856913,22.7369630394821
11/22/2024 6:48:00 AM,-24.5029723767483,-62.6730305223514,21.8053350031332,49.1054480793027,-56.449957588043,-29.6616287177633,22.7960169715979
11/22/2024 6:49:00 AM,-22.7731593035374,-60.9500608231264,21.8258243723688,49.0576705968787,-54.6688595294825,-29.6543283586281,22.8561179069213
11/22/2024 6:50:00 AM,-21.0209993312425,-59.2020375633232,21.8467064985771,49.0088303464515,-52.8627619487847,-29.6467364588234,22.917267486252
11/22/2024 6:51:00 AM,-19.2465197076859,-57.4289617184068,21.8679813712924,48.9589248250827,-51.0316739139904,-29.6388537361136,22.9794671875616
11/22/2024 6:52:00 AM,-17.4497512483332,-55.6308383189657,21.8896489180007,48.9079516862318,-49.175608503452,-29.6306809767637,23.0427183245492
11/22/2024 6:53:00 AM,-15.6307283478033,-53.8076764680229,21.9117090034403,48.8559087466385,-47.2945828220242,-29.6222190350174,23.1070220454113
11/22/2024 6:54:00 AM,-13.7894889425552,-51.9594893096989,21.934161430446,48.8027939792707,-45.3886179670575,-29.6134688328625,23.1723793333202
11/22/2024 6:55:00 AM,-11.9260745000017,-50.086294025433,21.9570059392547,48.7486055213726,-43.4577390227377,-29.6044313600208,23.2387910062097
11/22/2024 6:56:00 AM,-10.040530095799,-48.1881119171735,21.9802422069367,48.6933416712392,-41.5019751441599,-29.5951076747966,23.3062577132054
11/22/2024 6:57:00 AM,-8.1329042786299,-46.2649682787722,22.0038698483765,48.6370008905305,-39.5213594231469,-29.5854989025891,23.3747799388153
11/22/2024 6:58:00 AM,-6.20324919674808,-44.3168925265184,22.0278884151842,48.5795818037192,-37.5159290216149,-29.5756062369122,23.4443579974711
11/22/2024 6:59:00 AM,-4.25162047437646,-42.3439180841185,22.0522973963836,48.5210832001846,-35.4857250509827,-29.5654309385537,23.5149920375558
11/22/2024 7:00:00 AM,-3.17269571489484,-41.6386640512502,22.0764385205413,48.4740243624662,-34.5910691514978,-29.5770228930142,23.547783319278
11/22/2024 7:01:00 AM,-1.17730071998915,-39.6160087804807,22.10162654478,48.4133637565564,-32.5114574285528,-29.5662863824033,23.6205290904984
11/22/2024 7:02:00 AM,0.839879903319307,-37.5685794626407,22.1272030718597,48.3516209950482,-30.4072194938224,-29.5552714264046,23.6943302736908
11/22/2024 7:03:00 AM,2.87877649728055,-35.4964257292421,22.1531673385137,48.2887955317653,-28.2784124280587,-29.5439795549062,23.7691863408709
11/22/2024 7:04:00 AM,4.93931590774812,-33.3996012649325,22.1795185181855,48.2248869880327,-26.1250973023987,-29.5324123649116,23.8450965936965
11/22/2024 7:05:00 AM,7.02142154582876,-31.2781637497343,22.2062557217267,48.159895152122,-23.9473391179973,-29.5205715193239,23.9220601650358
11/22/2024 7:06:00 AM,9.12501333946561,-29.1321749142519,22.2333779964824,48.0938199816166,-21.7452068612886,-29.5084587479541,24.0000760166516
11/22/2024 7:07:00 AM,11.2500077983605,-26.9617004781999,22.2608843271762,48.0266616021915,-19.5187734399704,-29.4960758464201,24.07914294097
